Name	HAF1608	HELF977	IMR90	Beas-2B	Mammary_Epithelial	MCF10A	MCF7	MDA-DB-231	ZR75-1	HeLa	Hep3B	HepG2	Huh7	MIHA	Fadu	A549	H1264	H460	H520	RVH6849	HK1	NP460	LNCaP	BicR	DKO1	DKS8	DLD1	DLD2	HCT116	SW480	143B	U2OS	HEK293	A2058	A375	SH-SY5Y	LCLB	HDMYZ	C8166	Jurkat	SUP-T1	THP-1
hsa-miR-4999-5p	0	0	0	0	0	1.565589866	0	1.364551544	0	1.00092919	0	1.013146329	0	0	3.07537047	0	1.864516247	0	0	1.164644022	0	0	1.532453404	2.673781897	1.364533957	1.329997494	2.334261476	0	0	0	0	0	0	0	0	0	0	5.566446956	0	0	1.026645999	0
hsa-miR-6847-3p	0	0	0	0	0	0	0	0	0	1.0449245	0	0	0	0	0	1.088910231	0	0	0	1.661696152	0	0	0	0	1.843274942	2.269655782	2.700101595	0	0	0	0	0	0	29.77647175	0	0	0	0	0	0	0	0
hsa-miR-4450	0	0	0	0	0	0	1.046255436	0	0	0	0	0	0	0	0	0	0	0	2.39812168	1.39718821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.886267234	0	0	1.942091025	0	0	0	0
hsa-miR-5701-1	0	0	3.121346792	20.07049879	18.15894841	0	1.524116362	9.892998691	0	3.216114863	0	4.17546167	1.234911504	3.193031528	64.34621291	3.505990758	1.022341519	0	1.033550668	1.212199931	8.322105096	12.78232971	4.171678712	6.907269902	9.567968523	9.607378527	22.81872257	0	0	0	0	0	26.53445559	0	0	0	12.47103656	0	13.81002694	0	37.40855542	0
hsa-miR-3182	0	0	0	0	5.680847774	8.262835402	2.963291044	12.73581441	0	0	4.760023419	1.235754294	0	2.280736806	6.387307899	0	1.272959747	0	0	0	2.377744313	0	0	7.798530534	2.777607796	4.652764942	4.388805195	0	0	0	0	0	2.316252537	0	0	0	0	0	2.940695126	0	0	2.271718647
hsa-miR-432-3p	0	2.031523832	0	0	0	0	0	0	0	0	0	0	0	0	0	1.147025817	0	0	0	1.245056831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-26a-2-3p	10.2281529	0	1.971376921	42.9415323	30.73619494	44.96722003	12.2162171	7.618746118	30.25513179	18.88925255	10.38550564	26.07882384	11.88602323	1.368442083	68.36785121	7.020607246	21.89394779	11.38322038	11.9676491	18.06137219	3.962907189	11.43682132	6.300086218	20.94462486	26.02760197	27.14409861	30.76397083	35.47824277	0	10.07851644	0	11.40026478	5.06602544	0	1.575513744	3.134720322	5.938588837	36.96339892	0	0	17.45610023	0
hsa-miR-3927-5p	0	0	0	0	0	0	0	0	0	0	0	1.036278082	0	0	1.655968714	0	0	0	0	0	0	0	0	0	0	0	1.084249224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-let-7d-3p	89.26387984	492.9831167	16.59242242	615.8842595	163.118961	394.2677145	116.7771184	374.1145482	325.7427432	97.26266564	92.17136257	34.46522053	0	16.421305	261.169923	141.6488897	144.4060331	146.5751204	164.1407655	347.7587086	485.4561306	717.155972	45.12223913	75.75715376	70.57614641	132.8566008	87.68798799	88.30140423	293.3398996	50.39258221	0	8.921946352	21.25296124	31.84428229	34.55626811	26.42999487	7.774152659	121.9038079	284.2767618	79.05096356	358.0689959	168.6663766
hsa-miR-4743-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.621026909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.281476266	1.087834345	2.285693211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7843-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.000500561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3180-2-42-5p	0	0	0	0	0	5.740496174	1.146302288	0	0	4.551831572	0	1.311901731	1.54363938	0	0	0	1.695361612	1.040160938	0	1.867585247	0	6.727541951	0	2.673781897	2.986120077	4.058118333	3.627321007	0	0	0	0	0	2.114087224	0	60.8148305	0	0	0	0	1.419136773	1.528143181	0
hsa-miR-133b	0	0	0	0	0	3352.797674	0	0	0	0	0	0	0	0	0	0	3.052792346	0	0	2.79437642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4781-3p	0	0	1.807095511	117.1557023	1.151105618	0	1.167073744	56.74260169	1.366974603	2.978929092	0	1.639995602	0	1.824589445	0	1.508353129	4.521343057	1.182118073	5.783507493	3.565979483	0	0	4.001406111	23.3955916	1.920190344	2.368293389	2.790906257	1.57681079	2.854889534	0	0	0	3.970379042	0	12.7091442	6.945556792	2.429422706	0	4.320091237	1.505203322	1.716772445	2.533591138
hsa-miR-8060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-551b-3p	0	0	0	0	0	32.00761503	0	4.093654631	0	7.965776462	14.71279966	0	0	0	0	1.724482629	0	0	28.22967444	3.636599794	0	0	0	0	0	0	0	0	0	64.79046284	83.70920407	60.96663341	18.48858758	0	19.32630192	0	131.2428133	192.8813962	8.435211307	7.957221624	1.592145673	0
hsa-miR-665	156.2117897	48.75657198	16.92098524	34.30655026	0	7.393063254	0	0	0	1.697956252	0	0	0	0	0	7.502037818	0	93.9035288	2.327772396	11.42456961	0	24.89190522	0	0	0	0	0	0	1.427444767	0	0	0	0	0	0	0	1.133730596	0	0	0	0	0
hsa-miR-4696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4705	0	0	0	0	0	2.000475939	0	0	0	0	0	0	0	0	0	0	0	0	0	1.852392552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39713907	0	0	0	0	0	0
hsa-miR-548f-5-44-3p	0	0	8.706914736	17.50334197	20.03450879	0	2.732214307	10.68898709	2.676410874	7.519404178	21.20374069	4.74909759	39.20844025	36.94793625	14.19401755	2.13206739	11.85067457	9.270357336	19.96942934	7.816802205	2.377744313	9.418558732	54.40209585	48.12807415	13.31604493	9.9453871	11.21881441	0	0	0	0	8.426282666	194.1953043	1.033905269	0	3.319115635	3.239230275	0	1.528883292	0	10.77352331	0
hsa-miR-4776-1-29-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.918728483	1.63983251	1.167212259	0
hsa-miR-3667-5p	0	0	0	0	0	1.65256708	0	0	0	1.159076843	0	0	0	0	0	0	0	0	1.990025001	0	0	0	1.617589705	6.016009269	0	0	0	0	0	0	0	0	0	16.33570325	0	0	0	0	0	2.034420307	0	0
hsa-miR-6746-5p	0	0	0	0	1.102899759	0	0	0	0	0	0	1.045544241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.308496861	5.356746728	0	0	0	0	1.348058245	0	0
hsa-miR-501-3p	14.87731331	37.2446036	12.9782314	35.00668394	4.674614444	13.30751386	30.74089962	12.62210178	44.0980524	58.71459338	61.44757505	179.8697304	23.30895464	240.8458067	37.37757956	49.30201819	56.31968723	40.53216051	77.77923455	63.63761014	9.114686534	12.10957551	55.25345885	58.60038658	43.44712861	92.96217797	48.64955158	49.66953988	804.3651261	33.59505481	4.924070828	68.89725239	99.31522202	162.5299083	103.3537016	11.3095792	20.94702244	5.801420602	105.6878717	45.80701378	158.7585852	26.4953392
hsa-miR-125b-1-3p	1544.451088	1430.869953	406.7607714	405.3774001	84.83308111	24.96246063	0	186.2612857	0	131.7346561	9.95277624	1.400716249	16.20821349	0	204.3938528	333.2150287	1193.104028	381.3596777	132.9113668	17.55679135	105.0170405	148.6786771	0	0	4.129743825	3.612528089	5.977833328	14.9797025	139.1758648	0	34.46849579	87.23680878	0	31.84428229	275.2947681	193.4306834	0	593.2576477	0	1.692061558	1.257673457	1.754720815
hsa-miR-455-3p	1563.977561	1727.472432	49.61298585	115.522057	256.5061562	81.75858187	6.315653063	71.29781815	5.174094799	47.3299254	131.9824675	169.6505242	17.44312499	179.7220603	17.03282106	25.08135912	39.15484119	21.41293747	23.55444458	0	2156.614092	2972.900788	2.639225307	8.24416085	1.272838852	4.538259856	2.877297501	3.15362158	95.63879938	4.799293544	14.77221248	196.2828198	294.1697964	27.08831805	362.1580925	0	0	360.2868808	1.640536009	5.077768546	0	58.18999919
hsa-miR-1258	0	0	0	0	0	0	0	0	0	1.358561011	0	0	0	0	0	1.017755681	0	0	1.669812646	1.128649275	0	0	9.450129326	23.61840676	0	0	0	0	0	0	0	2.973982117	2.467378164	8.68480426	5.251712478	0	0	0	0	0	0	0
hsa-miR-548az-5p	0	0	0	0	1.663192086	0	5.45935387	0	9.310292585	2.025097576	14.71279966	2.271906546	7.7181969	31.93031528	5.91417398	5.67579225	9.868351073	2.387088147	3.227867629	5.300638456	0	0	4.937905414	11.80920338	7.863739776	12.261512	9.680690123	0	0	0	0	0	2.128610465	0	1.155376745	2.458604174	0	0	4.152146983	1.136996359	1.162064578	0
hsa-miR-6829-5p	0	0	0	0	0	0	1.000026685	0	0	1.077533713	0	0	1.389275442	0	0	0	1.852525665	0	0	1.044926185	0	0	0	0	0	1.060282307	0	0	0	0	0	0	0	0	0	0	0	0	0	3.637782475	1.067355413	0
hsa-miR-1197	0	2.031523832	3.778472433	39.20748602	0	1.478612651	0	0	0	1.162678618	0	0	0	0	0	2.230479371	0	20.34556576	0	10.96184866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3944-5p	0	4.063047665	0	0	1.385851237	0	0	0	0	0	0	1.35144475	0	0	0	1.14577933	1.695361612	0	1.143832868	0	0	2.691016781	1.021635603	0	1.2297181	1.558616909	1.460601223	1.57681079	9.278390984	0	0	1.486991059	1.105155922	0	1.365445244	0	0	0	1.142427636	0	1.070451221	0
hsa-miR-22-5p	373.7924968	228.2078438	53.22717688	217.2748183	95.43507295	113.8531741	12.81756103	24.78935304	4.668412615	21.39467543	43.27294018	14.33187435	111.913855	26.91269431	12.30148188	39.45584649	32.56956148	17.33407175	47.90359401	3.937215403	296.8217484	732.6293185	4.256815012	31.86256761	27.43322968	25.89880285	30.77182568	231.0027807	3.568611917	230.8460195	9.848141656	289.4675928	13.8925443	62.2410972	115.5376745	0	4.588909556	96.21400607	2.22977214	15.77283443	5.448902277	8.718382095
hsa-miR-619-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6853-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6774-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.100935023	1.288085044	0	0	0	0	0	0	0	0	0	0	2.861320076	0	0	0	0	1.754720815
hsa-miR-5590-3p	0	0	0	0	0	1.043726577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3682-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.368180877	0	0	0	0	0	0	0	1.141747066	1.208301792	1.460387654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4664-3p	0	0	0	4.200802073	1.266241246	0	1.468841947	0	3.157450678	10.17490862	3.894564616	4.512812095	0	2.280736806	6.860441817	5.270548039	3.524206778	9.23595886	2.588286025	22.97739929	4.755488626	9.418558732	20.94352986	15.15143075	66.14085971	46.86392713	50.27337002	0	3.568611917	0	0	0	1.465826212	0	0	0	2.483409877	0	5.913250229	0	0	2.327378169
hsa-miR-4725-3p	4.649160408	7.448920719	1.971376921	24.97143455	0	0	1.245146081	0	0	1.454963823	0	0	0	0	0	2.45252872	3.490319387	0	1.253637194	0	0	7.400296146	0	0	0	3.93091337	0	0	0	0	0	0	0	1.65424843	5.461780978	0	0	54.78171431	0	1.731425861	0	0
hsa-miR-6509-3p	0	0	0	0	1.719876425	0	0	0	0	0	0	1.086578393	0	0	0	0	2.280301461	1.074273597	0	0	0	0	2.043271206	0	1.200993178	2.279714346	3.157570403	0	0	0	0	0	2.000945652	0	0	0	1.72758948	0	0	1.59876735	1.236267919	0
hsa-miR-376b-3p	56.71975698	27.76415904	67.19109674	18.67023144	6.343107437	21.8312809	0	0	0	1.815877276	0	0	0	0	0	6.013149917	0	8.918621246	2.745164043	4.355845752	61.42506143	581.9323788	0	0	0	0	0	0	0	0	0	6.939291607	0	0	1.260410995	0	0	0	1.511821987	1.384338639	0	0
hsa-miR-92a-1-41-3p	2811.812215	2744.588698	1029.223034	22495.52848	3554.535547	1582.898331	2289.156255	2820.07319	17440.70187	67667.98308	17835.37502	63011.49875	1624.062992	4665.931357	48499.30201	40886.19682	111846.6976	60976.77134	30677.84715	62444.23879	3467.54379	4890.922999	18233.1306	26388.44481	12717.63915	15554.25866	15786.71932	5626.849303	8877.992727	8779.827609	2176.439306	2732.098239	71075.39571	9940.999162	24298.41323	24603.19051	72883.38301	59805.69924	69864.75279	19483.30399	110626.9414	48651.71231
hsa-miR-206	0	0	0	0	0	899.4313778	1.18307299	0	0	0	21.20374069	0	6.483285396	8.666799862	0	0	0	0	0	0	0	0	8.428493723	0	2.764788293	0	0	0	0	0	0	0	0	0	2.52082199	0	0	0	0	3.076286727	0	0
hsa-miR-4649-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.460341129	4.863729467	0
hsa-miR-4707-3p	0	0	0	5.834447324	0	1.304658221	1.833855746	6.822757718	0	1.838024282	0	2.651306155	0	0	0	0	0	0	0	2.821480276	8.322105096	5.382033561	0	0	0	0	0	0	0	0	0	7.434955294	0	8.271242152	8.507774215	0	3.779101987	0	0	11.9846609	3.651575056	1.392722834
hsa-miR-6733-5p	0	0	0	0	0	1.391635436	0	0	1.6071074	1.032551553	0	1.173472145	0	0	0	0	1.064086789	0	1.77195657	1.704864279	0	0	0	0	1.408278306	1.114057254	2.208346305	0	0	1.919717418	0	3.96530949	0	0	3.045993237	0	0	3.581038909	4.159938511	1.744157391	1.106726497	0
hsa-miR-23c	0	0	7.064100635	0	2.794487884	90.1953717	5.108294788	12.16725126	0	4.333396069	0	0	0	0	0	4.626242752	0	0	4.305169053	0	0	0	0	0	0	0	0	112.7419715	0	181.8932253	0	50.06203231	0	0	10.39839071	1.167836983	0	0	0	1.972915703	0	0
hsa-miR-1292-3p	0	4.063047665	0	6.067825217	1.096867684	0	0	0	0	1.52277325	0	1.720674766	0	0	0	0	2.283556711	0	0	0	0	0	0	2.228151581	1.272119988	1.489765899	1.608882457	0	0	0	0	0	2.336051218	0	2.940958988	0	3.347204617	0	0	1.545431363	2.095356151	0
hsa-miR-3160-1-47-3p	1.859664163	0	0	4.434179966	0	0	0	0	0	1.452177303	0	1.774607432	0	0	3.548504388	1.23217126	2.27377698	1.485404325	2.002640228	1.54783782	0	0	0	0	0	0	1.022929526	0	0	0	0	0	1.677952142	1.861029484	1.995650742	0	1.29569211	0	1.274248202	2.650407659	3.59365943	0
hsa-miR-4704-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548f-4-33-3p	0	0	8.706914736	17.50334197	20.03450879	0	2.732214307	10.68898709	2.676410874	7.519404178	21.20374069	4.74909759	39.20844025	36.94793625	14.19401755	2.13206739	11.85067457	9.270357336	19.96942934	7.816802205	2.377744313	9.418558732	54.40209585	48.12807415	13.31604493	9.9453871	11.21881441	0	0	0	0	8.426282666	194.1953043	1.033905269	0	3.319115635	3.239230275	0	1.528883292	0	10.77352331	0
hsa-miR-4272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3664-3p	0	2.708698443	0	8.634982039	1.341650176	0	3.327438768	3.752516745	6.811635245	1.2513902	1.730917607	21.3230138	5.711465706	5.929915695	21.76416025	10.40732515	0	14.67580675	4.926939634	1.519573033	3.170325751	0	0	0	3.388655251	4.720662171	3.866041812	0	2.14116715	1.919717418	0	1.982654745	1.148067583	0	0	0	1.025756254	0	0	1.320734779	0	0
hsa-miR-298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.121528262	0	0	0
hsa-miR-6071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6807-3p	0	0	0	0	0	0	0	0	2.331221386	2.033254604	0	5.613030624	0	0	0	1.386007959	6.88150358	1.492669341	1.563464984	10.5974683	0	0	0	0	0	1.184910119	1.405571863	0	0	0	0	0	1.374477886	0	0	0	0	0	0	0	4.377722433	0
hsa-miR-7108-5p	0	0	0	0	0	0	0	0	1.130522746	1.287858961	0	0	0	0	0	1.259155987	0	0	0	0	0	0	0	0	0	1.163088669	0	0	0	0	0	0	3.065089273	0	0	0	3.02328159	5.960393066	0	0	0	0
hsa-miR-641	11.15798498	67.04028647	0	37.34046287	8.235167158	3.218156946	2.947668758	0	11.96254552	38.79616655	1.730917607	28.44493838	3.08727876	20.52663125	41.63578482	41.30837242	206.2247457	112.6156592	37.44303803	55.24800859	4.755488626	19.50987166	1.191908203	2.005336423	82.15732542	64.24282872	105.7121813	14.19129711	103.4897456	14.39788063	0	34.69645804	48.29609415	28.53578543	19.01119917	7.007021896	48.64244129	56.75743157	15.72707564	14.64479979	127.7153198	2.932312747
hsa-miR-1260b	0	0	90.51905697	850.195664	112.2875913	168.6488194	89.9450599	17.51174481	41.35463037	250.8940358	12.54915265	362.262449	4.013462388	15.50901028	532.9853591	144.9870013	208.9030489	43.00819743	17.89941561	49.05909688	68.95458508	55.165844	13.87721694	60.60572301	77.59393937	77.29540543	98.75977761	1293.773253	24.26656104	0	0	1154.400725	630.301338	76.0954278	64.49102923	25.87680893	44.8633393	127.4406603	64.0387803	196.9792039	62.79933098	52.22944191
hsa-miR-4680-3p	0	0	0	0	1.999704555	0	0	40.02684528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.214470879	0	0	0	0	0	0	1.731733622	0	0	0	0	0	0	0	0	0
hsa-miR-1324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4717-3p	0	0	0	4.900935752	0	0	1.029940809	0	0	2.015065446	0	1.740366782	0	0	1.419401755	1.484065535	2.283556711	1.807712344	1.509508846	6.783846132	0	0	0	0	1.263859235	1.154743631	1.555812049	0	5.709779067	0	0	0	1.148067583	0	0	0	1.241704939	1.624869929	1.037964392	1.967196338	1.408790277	0
hsa-miR-6504-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4708-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6869-3p	0	0	0	0	0	0	0	0	0	1.132812807	0	0	0	0	0	0	3.329734043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6835-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.028239752	0
hsa-miR-129-1-39-5p	3.719328326	4.063047665	22.17799037	16.80320829	12.9232845	23.91873406	1.915446287	78.12057587	0	3.09074508	0	1.035025572	0	0	10.40894621	6.913390201	17.22689762	1.084785941	5.045245375	3.978016652	11.09614013	0	1.617589705	4.67911832	2.722231053	4.559134137	4.664776306	0	0	0	0	17.8438927	16.58680608	1.65424843	5.146678229	52.67559443	1.187717767	0	4.547874958	4.34831374	7.250628375	4.91052144
hsa-miR-508-5p	0	0	0	0	0	10.52424299	0	0	0	0	0	1.005210638	0	0	0	0	0	0	0	1.295896236	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65424843	1.365445244	0	1.025756254	0	0	0	0	0
hsa-miR-6885-5p	0	0	5.092723713	0	0	0	1.653098582	17.73917007	0	0	6.923670428	0	2.469823008	6.842210417	0	0	0	0	0	0	0	0	0	0	0	0	0	2.365216185	0	0	0	0	1.597972515	0	19.74643892	0	0	0	0	10.55455699	0	0
hsa-miR-3663-5p	0	0	0	0	0	0	0	0	0	1.105116375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.982654745	1.437967319	0	0	0	0	0	0	0	0	0
hsa-miR-1286	0	0	0	23.1044114	2.441290293	0	1.931344171	0	3.131164749	16.07334271	0	2.274116728	0	0	4.258205266	2.54459704	1.389728358	5.259258057	3.838025679	17.2940814	0	0	1.532453404	6.461639585	2.592961036	2.612974367	2.901745085	2.365216185	0	0	0	1.486991059	7.315840297	2.481372646	1.890616492	3.503510948	0	2.558186027	1.508911833	6.038439237	1.334203238	1.931320158
hsa-miR-3668	0	0	0	0	0	0	0	0	0	0	0	0	2.932914822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-187-3p	0	0	3.614191022	0	4.889227314	29.31132137	1.762282823	0	3.610644896	2.012996482	26.82922291	2.315367042	1.852367256	0	3.548504388	1.885400349	0	2.417115593	0	6.379018025	0	11.43682132	4.001406111	0	5.229761108	4.378038597	2.294584908	0	0	0	0	0	81.71674002	3.515277915	9.453082461	3.196185426	3.239230275	0	0	7.25184801	8.236364068	5.834293025
hsa-miR-1250-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4697-5p	0	0	0	0	0	0	1.109096788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.412100715	0	0
hsa-miR-4780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6503-5p	0	0	0	0	0	2.261407584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.486991059	0	0	0	0	0	0	0	1.320734779	0	12.37272632
hsa-miR-6752-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4728-5p	0	0	0	0	1.037458387	0	0	0	0	1.065723956	0	0	0	0	0	0	0	0	0	0	0	0	1.447317104	3.56504253	1.113387945	1.000417491	1.945731752	0	0	0	0	0	0	0	0	0	0	0	0	1.607313389	0	0
hsa-miR-4479	0	0	1.478532691	7.468092574	0	0	1.166364667	5.344493546	0	2.48177663	0	1.733026025	0	1.824589445	0	2.794466743	7.733358774	1.527795779	1.541137262	3.986126786	0	0	0	0	4.206014779	3.0922023	4.82693522	0	2.14116715	0	0	1.486991059	0	0	0	1.290767191	2.429422706	0	4.774605658	1.769077292	1.375604387	1.96648686
hsa-miR-939-5p	0	0	3.449909612	15.86969672	1.150456522	1.82652151	1.620195019	5.117068288	11.01976735	4.925174376	2.596376411	3.072470651	1.234911504	5.017620973	5.677607021	2.080758357	9.304635923	4.161156431	2.053764827	6.639492466	6.736942221	7.400296146	0	0	1.762940024	2.004257689	1.937032108	0	0	0	0	1.982654745	4.635815204	0	0	0	3.185243103	9.840180974	2.190932128	4.045279195	4.029226244	2.070173025
hsa-miR-423-5p	5684.063515	6846.235315	497.2798284	1515.089281	1196.910034	86.62930589	437.02391	601.4260928	1149.893752	1887.272783	1663.41182	3154.458361	529.7770352	894.0488278	4684.262359	2141.485376	9869.04131	7060.524028	2933.671842	7069.338326	168.8198462	250.9373148	802.494766	1297.229851	790.2869146	1045.88081	923.5142096	898.7821502	671.6127628	345.5491352	1038.978945	580.4221766	1482.82836	10475.11462	6833.213174	1566.74551	1484.809171	1603.467597	1847.932097	26507.90173	424.2619075	2380.656493
hsa-miR-145-5p	344.0378702	1355.703571	147.6889877	5.367691538	1.351662861	12358.85338	2.535301619	2.50167783	1.167599794	4.890772777	0	31.15632085	0	12.31597875	0	5.597627249	3.187764973	0	4.202374923	1.074027121	1.981453594	2.018262585	0	0	1.927964176	1.351043341	1.628823399	0	177.0031511	0	4.924070828	22.30486588	0	3.308496861	4.096335733	6.392370853	1.133730596	0	11.35998523	7.813757081	1.100520745	24.38289411
hsa-miR-656-3p	7.438656653	7.448920719	11.49969871	23.3377893	0	10.26331134	0	0	0	1.325281875	0	0	0	0	0	1.939064019	0	13.2919031	1.435056351	6.044993468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.868480484	0	0	0
hsa-miR-5696	0	0	0	0	1.741168916	0	1.069079363	0	1.700045105	3.349352897	0	7.096726995	0	0	0	1.340128331	3.618840164	1.888093965	2.639049619	6.327550431	0	0	0	5.793194111	2.16937379	2.240152933	2.769705525	0	0	0	0	0	2.538420535	0	0	2.335673965	0	0	1.169309405	0	5.059363222	0
hsa-miR-3907	0	0	0	0	0	0	0	0	0	2.055654993	0	1.213278903	0	0	0	1.523476018	3.024126995	0	0	0	0	0	0	0	6.014872744	2.054287492	8.788480797	0	0	0	0	0	0	5.169526345	0	5.22453387	0	0	0	1.678524486	4.394236322	0
hsa-miR-23b-3p	6339.595133	4010.228045	414.4819977	1395.366422	1577.427223	9234.979731	2094.684986	1349.768902	1090.647089	1129.119303	668.5669257	1069.457317	174.5856139	160.5638711	113.5521404	1658.524044	291.4849696	1017.953371	1361.617486	940.7551702	1965.601966	5703.610066	407.2920603	481.5035567	468.0382714	824.2883328	598.3685021	3583.30252	304.0457353	10142.82698	2112.426385	2423.795426	868.8446339	2121.987174	1758.693475	235.7801403	152.5677459	719.3494194	161.742819	262.0791711	96.18403049	169.9367154
hsa-miR-1184-1	0	0	0	0	0	0	0	0	0	0	0	1.025497856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
